country,date,cases,new_daily
US,11/20/20,12034510,198333
US,11/21/20,12213946,179436
US,11/22/20,12360893,146947
US,11/23/20,12534982,174089
US,11/24/20,12710526,175544
US,11/25/20,12893929,183403
US,11/26/20,13006455,112526
US,11/27/20,13214388,207933
US,11/28/20,13370049,155661
US,11/29/20,13510377,140328
US,11/30/20,13670698,160321
US,12/1/20,13859037,188339
US,12/2/20,14061931,202894
US,12/3/20,14285352,223421
US,12/4/20,14517996,232644
US,12/5/20,14733807,215811
US,12/6/20,14915060,181253
US,12/7/20,15109469,194409
US,12/8/20,15333921,224452
US,12/9/20,15556569,222648
US,12/10/20,15787997,231428
US,12/11/20,16028086,240089
US,12/12/20,16245883,217797
US,12/13/20,16433854,187971
US,12/14/20,16628168,194314
US,12/15/20,16837160,208992
US,12/16/20,17083804,246644
US,12/17/20,17323704,239900
US,12/18/20,17575536,251832
US,12/19/20,17767638,192102
US,12/20/20,17955653,188015
US,12/21/20,18154356,198703
US,12/22/20,18352463,198107
US,12/23/20,18582087,229624
US,12/24/20,18776242,194155
US,12/25/20,18874122,97880
US,12/26/20,19100538,226416
US,12/27/20,19256383,155845
US,12/28/20,19430535,174152
US,12/29/20,19630943,200408
US,12/30/20,19864644,233701
US,12/31/20,20100244,235600
US,1/1/21,20254160,153916
US,1/2/21,20554622,300462
US,1/3/21,20763475,208853
US,1/4/21,20947480,184005
US,1/5/21,21182522,235042
US,1/6/21,21438159,255637
US,1/7/21,21716496,278337
US,1/8/21,22011753,295257
US,1/9/21,22272720,260967
US,1/10/21,22486135,213415
US,1/11/21,22700799,214664
US,1/12/21,22927766,226967
US,1/13/21,23158067,230301
US,1/14/21,23393833,235766
US,1/15/21,23636613,242780
US,1/16/21,23838471,201858
US,1/17/21,24016402,177931
US,1/18/21,24160000,143598
US,1/19/21,24336216,176216
US,1/20/21,24519477,183261
US,1/21/21,24713333,193856
US,1/22/21,24904093,190760
US,1/23/21,25074852,170759
US,1/24/21,25206050,131198
US,1/25/21,25357727,151677
US,1/26/21,25505353,147626
US,1/27/21,25659314,153961
US,1/28/21,25828118,168804
US,1/29/21,25994731,166613
US,1/30/21,26137190,142459
US,1/31/21,26249342,112152
US,2/1/21,26384317,134975
US,2/2/21,26499620,115303
US,2/3/21,26621311,121691
US,2/4/21,26745317,124006
US,2/5/21,26879739,134422
US,2/6/21,26983915,104176
US,2/7/21,27073661,89746
US,2/8/21,27164099,90438
US,2/9/21,27259364,95265
US,2/10/21,27354614,95250
US,2/11/21,27460378,105764
US,2/12/21,27560048,99670
US,2/13/21,27647267,87219
US,2/14/21,27712402,65135
US,2/15/21,27766681,54279
US,2/16/21,27829179,62498
US,2/17/21,27899318,70139
US,2/18/21,27969229,69911
US,2/19/21,28048511,79282
US,2/20/21,28120207,71696
US,2/21/21,28177359,57152
US,2/22/21,28233518,56159
US,2/23/21,28305788,72270
US,2/24/21,28380537,74749
US,2/25/21,28458041,77504
US,2/26/21,28535390,77349
US,2/27/21,28600016,64626
US,2/28/21,28651438,51422
US,3/1/21,28709536,58098
US,3/2/21,28766634,57098
US,3/3/21,28833825,67191
US,3/4/21,28901885,68060
US,3/5/21,28968304,66419
US,3/6/21,29026558,58254
US,3/7/21,29067631,41073
US,3/8/21,29112548,44917
US,3/9/21,29170215,57667
US,3/10/21,29228110,57895
US,3/11/21,29290581,62471
US,3/12/21,29352094,61513
US,3/13/21,29405125,53031
US,3/14/21,29443403,38278
US,3/15/21,29499944,56541
US,3/16/21,29553952,54008
US,3/17/21,29613232,59280
US,3/18/21,29673607,60375
US,3/19/21,29735258,61651
US,3/20/21,29790777,55519
US,3/21/21,29824599,33822
US,3/22/21,29876035,51436
US,3/23/21,29929723,53688
US,3/24/21,30016661,86938
US,3/25/21,30084207,67546
US,3/26/21,30161584,77377
US,3/27/21,30224426,62842
US,3/28/21,30267649,43223
US,3/29/21,30336922,69273
US,3/30/21,30398351,61429
US,3/31/21,30465116,66765
US,4/1/21,30544235,79119
US,4/2/21,30614122,69887
US,4/3/21,30677383,63261
US,4/4/21,30712516,35133
US,4/5/21,30789920,77404
US,4/6/21,30850594,60674
US,4/7/21,30925615,75021
US,4/8/21,31005509,79894
US,4/9/21,31088219,82710
US,4/10/21,31154906,66687
US,4/11/21,31201415,46509
US,4/12/21,31271490,70075
US,4/13/21,31349456,77966
US,4/14/21,31424859,75403
US,4/15/21,31499167,74308
US,4/16/21,31579238,80071
US,4/17/21,31631770,52532
US,4/18/21,31673891,42121
US,4/19/21,31741996,68105
US,4/20/21,31802945,60949
US,4/21/21,31865800,62855
US,4/22/21,31933078,67278
US,4/23/21,31995489,62411
US,4/24/21,32048984,53495
US,4/25/21,32081137,32153
US,4/26/21,32128705,47568
US,4/27/21,32179541,50836
US,4/28/21,32234691,55150
US,4/29/21,32292942,58251
US,4/30/21,32350861,57919
US,5/1/21,32396252,45391
US,5/2/21,32425655,29403
US,5/3/21,32476146,50491
US,5/4/21,32516869,40723
US,5/5/21,32561573,44704
US,5/6/21,32609130,47557
US,5/7/21,32657260,48130
US,5/8/21,32690935,33675
US,5/9/21,32712362,21427
US,5/10/21,32749160,36798
US,5/11/21,32782822,33662
US,5/12/21,32818648,35826
US,5/13/21,32856724,38076
US,5/14/21,32898984,42260
US,5/15/21,32927841,28857
US,5/16/21,32944716,16875
US,5/17/21,32973337,28621
US,5/18/21,33001126,27789
US,5/19/21,33030427,29301
US,5/20/21,33060633,30206
US,5/21/21,33088579,27946
US,5/22/21,33108377,19798
US,5/23/21,33121245,12868
US,5/24/21,33147060,25815
US,5/25/21,33169799,22739
US,5/26/21,33193775,23976
US,5/27/21,33221223,27448
US,5/28/21,33243082,21859
US,5/29/21,33255083,12001
US,5/30/21,33261817,6734
US,5/31/21,33267592,5775
US,6/1/21,33290532,22940
US,6/2/21,33307449,16917
US,6/3/21,33326529,19080
US,6/4/21,33343379,16850
US,6/5/21,33357285,13906
US,6/6/21,33362680,5395
US,6/7/21,33378176,15496
US,6/8/21,33391189,13013
US,6/9/21,33409836,18647
US,6/10/21,33424381,14545
US,6/11/21,33449080,24699
US,6/12/21,33457308,8228
US,6/13/21,33462085,4777
US,6/14/21,33474815,12730
US,6/15/21,33486120,11305
US,6/16/21,33498545,12425
US,6/17/21,33508938,10393
US,6/18/21,33529529,20591
US,6/19/21,33538049,8520
US,6/20/21,33541941,3892
US,6/21/21,33554275,12334
US,6/22/21,33565215,10940
US,6/23/21,33577651,12436
US,6/24/21,33590481,12830
US,6/25/21,33614196,23715
US,6/26/21,33621499,7303
US,6/27/21,33625419,3920
US,6/28/21,33640502,15083
US,6/29/21,33651852,11350
US,6/30/21,33664970,13118
US,7/1/21,33679433,14463
US,7/2/21,33709325,29892
US,7/3/21,33714064,4739
US,7/4/21,33717761,3697
US,7/5/21,33723289,5528
US,7/6/21,33747513,24224
US,7/7/21,33770444,22931
US,7/8/21,33790505,20061
US,7/9/21,33838746,48241
US,7/10/21,33847784,9038
US,7/11/21,33853948,6164
US,7/12/21,33888961,35013
US,7/13/21,33915385,26424
US,7/14/21,33947230,31845
US,7/15/21,33975642,28412
US,7/16/21,34054952,79310
US,7/17/21,34067912,12960
US,7/18/21,34079960,12048
US,7/19/21,34132071,52111
US,7/20/21,34174774,42703
US,7/21/21,34226806,52032
US,7/22/21,34283648,56842
US,7/23/21,34402806,119158
US,7/24/21,34430608,27802
US,7/25/21,34443821,13213
US,7/26/21,34533179,89358
US,7/27/21,34603919,70740
US,7/28/21,34672690,68771
US,7/29/21,34750860,78170
US,7/30/21,34945468,194608
US,7/31/21,34978276,32808
US,8/1/21,35003417,25141
US,8/2/21,35131393,127976
US,8/3/21,35237950,106557
US,8/4/21,35330664,92714
US,8/5/21,35440488,109824
US,8/6/21,35695469,254981
US,8/7/21,35739551,44082
US,8/8/21,35763785,24234
US,8/9/21,35948188,184403
US,8/10/21,36055002,106814
US,8/11/21,36190179,135177
US,8/12/21,36306724,116545
US,8/13/21,36597564,290840
US,8/14/21,36640271,42707
US,8/15/21,36678753,38482
US,8/16/21,36888952,210199
US,8/17/21,37017854,128902
United Kingdom,1/22/20,0,0
United Kingdom,1/23/20,0,0
United Kingdom,1/24/20,0,0
United Kingdom,1/25/20,0,0
United Kingdom,1/26/20,0,0
United Kingdom,1/27/20,0,0
United Kingdom,1/28/20,0,0
United Kingdom,1/29/20,0,0
United Kingdom,1/30/20,0,0
United Kingdom,1/31/20,2,2
United Kingdom,2/1/20,2,0
United Kingdom,2/2/20,2,0
United Kingdom,2/3/20,8,6
United Kingdom,2/4/20,8,0
United Kingdom,2/5/20,9,1
United Kingdom,2/6/20,9,0
United Kingdom,2/7/20,9,0
United Kingdom,2/8/20,13,4
United Kingdom,2/9/20,14,1
United Kingdom,2/10/20,14,0
United Kingdom,2/11/20,15,1
United Kingdom,2/12/20,16,1
United Kingdom,2/13/20,17,1
United Kingdom,2/14/20,18,1
United Kingdom,2/15/20,18,0
United Kingdom,2/16/20,18,0
United Kingdom,2/17/20,19,1
United Kingdom,2/18/20,19,0
United Kingdom,2/19/20,20,1
United Kingdom,2/20/20,22,2
United Kingdom,2/21/20,23,1
United Kingdom,2/22/20,23,0
United Kingdom,2/23/20,28,5
United Kingdom,2/24/20,30,2
United Kingdom,2/25/20,34,4
United Kingdom,2/26/20,37,3
United Kingdom,2/27/20,44,7
United Kingdom,2/28/20,56,12
United Kingdom,2/29/20,61,5
United Kingdom,3/1/20,94,33
United Kingdom,3/2/20,134,40
United Kingdom,3/3/20,189,55
United Kingdom,3/4/20,246,57
United Kingdom,3/5/20,295,49
United Kingdom,3/6/20,374,79
United Kingdom,3/7/20,429,55
United Kingdom,3/8/20,483,54
United Kingdom,3/9/20,630,147
United Kingdom,3/10/20,889,259
United Kingdom,3/11/20,1301,412
United Kingdom,3/12/20,1790,489
United Kingdom,3/13/20,2270,480
United Kingdom,3/14/20,2634,364
United Kingdom,3/15/20,3077,443
United Kingdom,3/16/20,3692,615
United Kingdom,3/17/20,4462,770
United Kingdom,3/18/20,5468,1006
United Kingdom,3/19/20,6534,1066
United Kingdom,3/20/20,7792,1258
United Kingdom,3/21/20,9007,1215
United Kingdom,3/22/20,10395,1388
United Kingdom,3/23/20,12744,2349
United Kingdom,3/24/20,15126,2382
United Kingdom,3/25/20,17843,2717
United Kingdom,3/26/20,20970,3127
United Kingdom,3/27/20,24219,3249
United Kingdom,3/28/20,27062,2843
United Kingdom,3/29/20,29954,2892
United Kingdom,3/30/20,34281,4327
United Kingdom,3/31/20,38815,4534
United Kingdom,4/1/20,43789,4974
United Kingdom,4/2/20,48718,4929
United Kingdom,4/3/20,53699,4981
United Kingdom,4/4/20,57772,4073
United Kingdom,4/5/20,61422,3650
United Kingdom,4/6/20,66738,5316
United Kingdom,4/7/20,72224,5486
United Kingdom,4/8/20,77387,5163
United Kingdom,4/9/20,82293,4906
United Kingdom,4/10/20,86660,4367
United Kingdom,4/11/20,90273,3613
United Kingdom,4/12/20,93812,3539
United Kingdom,4/13/20,98017,4205
United Kingdom,4/14/20,102365,4348
United Kingdom,4/15/20,107465,5100
United Kingdom,4/16/20,112808,5343
United Kingdom,4/17/20,117798,4990
United Kingdom,4/18/20,122534,4736
United Kingdom,4/19/20,126394,3860
United Kingdom,4/20/20,131260,4866
United Kingdom,4/21/20,136035,4775
United Kingdom,4/22/20,141540,5505
United Kingdom,4/23/20,146708,5168
United Kingdom,4/24/20,151689,4981
United Kingdom,4/25/20,155453,3764
United Kingdom,4/26/20,158926,3473
United Kingdom,4/27/20,163630,4704
United Kingdom,4/28/20,168357,4727
United Kingdom,4/29/20,173807,5450
United Kingdom,4/30/20,178771,4964
United Kingdom,5/1/20,183501,4730
United Kingdom,5/2/20,186731,3230
United Kingdom,5/3/20,189708,2977
United Kingdom,5/4/20,193091,3383
United Kingdom,5/5/20,196780,3689
United Kingdom,5/6/20,200616,3836
United Kingdom,5/7/20,204387,3771
United Kingdom,5/8/20,207439,3052
United Kingdom,5/9/20,209589,2150
United Kingdom,5/10/20,211911,2322
United Kingdom,5/11/20,215500,3589
United Kingdom,5/12/20,218895,3395
United Kingdom,5/13/20,222195,3300
United Kingdom,5/14/20,224813,2618
United Kingdom,5/15/20,227334,2521
United Kingdom,5/16/20,229406,2072
United Kingdom,5/17/20,231232,1826
United Kingdom,5/18/20,233809,2577
United Kingdom,5/19/20,236867,3058
United Kingdom,5/20/20,239579,2712
United Kingdom,5/21/20,242133,2554
United Kingdom,5/22/20,244174,2041
United Kingdom,5/23/20,245682,1508
United Kingdom,5/24/20,247037,1355
United Kingdom,5/25/20,248650,1613
United Kingdom,5/26/20,250309,1659
United Kingdom,5/27/20,252118,1809
United Kingdom,5/28/20,253854,1736
United Kingdom,5/29/20,255362,1508
United Kingdom,5/30/20,256469,1107
United Kingdom,5/31/20,257539,1070
United Kingdom,6/1/20,258983,1444
United Kingdom,6/2/20,260453,1470
United Kingdom,6/3/20,261802,1349
United Kingdom,6/4/20,263040,1238
United Kingdom,6/5/20,264150,1110
United Kingdom,6/6/20,264944,794
United Kingdom,6/7/20,265662,718
United Kingdom,6/8/20,266756,1094
United Kingdom,6/9/20,267915,1159
United Kingdom,6/10/20,269101,1186
United Kingdom,6/11/20,270108,1007
United Kingdom,6/12/20,271162,1054
United Kingdom,6/13/20,272050,888
United Kingdom,6/14/20,272857,807
United Kingdom,6/15/20,273888,1031
United Kingdom,6/16/20,274971,1083
United Kingdom,6/17/20,275970,999
United Kingdom,6/18/20,276990,1020
United Kingdom,6/19/20,277974,984
United Kingdom,6/20/20,278640,666
United Kingdom,6/21/20,279264,624
United Kingdom,6/22/20,280156,892
United Kingdom,6/23/20,281038,882
United Kingdom,6/24/20,281815,777
United Kingdom,6/25/20,282512,697
United Kingdom,6/26/20,283151,639
United Kingdom,6/27/20,283785,634
United Kingdom,6/28/20,284192,407
United Kingdom,6/29/20,284812,620
United Kingdom,6/30/20,285216,404
United Kingdom,7/1/20,285279,63
United Kingdom,7/2/20,285285,6
United Kingdom,7/3/20,285787,502
United Kingdom,7/4/20,286412,625
United Kingdom,7/5/20,286931,519
United Kingdom,7/6/20,287290,359
United Kingdom,7/7/20,287874,584
United Kingdom,7/8/20,288511,637
United Kingdom,7/9/20,289154,643
United Kingdom,7/10/20,289678,524
United Kingdom,7/11/20,290504,826
United Kingdom,7/12/20,291154,650
United Kingdom,7/13/20,291691,537
United Kingdom,7/14/20,292931,1240
United Kingdom,7/15/20,293469,538
United Kingdom,7/16/20,294116,647
United Kingdom,7/17/20,294803,687
United Kingdom,7/18/20,295632,829
United Kingdom,7/19/20,296358,726
United Kingdom,7/20/20,296944,586
United Kingdom,7/21/20,297389,445
United Kingdom,7/22/20,297952,563
United Kingdom,7/23/20,298731,779
United Kingdom,7/24/20,299500,769
United Kingdom,7/25/20,300270,770
United Kingdom,7/26/20,301020,750
United Kingdom,7/27/20,301708,688
United Kingdom,7/28/20,302261,553
United Kingdom,7/29/20,303063,802
United Kingdom,7/30/20,303910,847
United Kingdom,7/31/20,304793,883
United Kingdom,8/1/20,305562,769
United Kingdom,8/2/20,306309,747
United Kingdom,8/3/20,307251,942
United Kingdom,8/4/20,307926,675
United Kingdom,8/5/20,308832,906
United Kingdom,8/6/20,309796,964
United Kingdom,8/7/20,310696,900
United Kingdom,8/8/20,311461,765
United Kingdom,8/9/20,312574,1113
United Kingdom,8/10/20,313392,818
United Kingdom,8/11/20,314542,1150
United Kingdom,8/12/20,315581,1039
United Kingdom,8/13/20,316729,1148
United Kingdom,8/14/20,318190,1461
United Kingdom,8/15/20,319232,1042
United Kingdom,8/16/20,320343,1111
United Kingdom,8/17/20,321064,721
United Kingdom,8/18/20,322177,1113
United Kingdom,8/19/20,323008,831
United Kingdom,8/20/20,324203,1195
United Kingdom,8/21/20,325263,1060
United Kingdom,8/22/20,326595,1332
United Kingdom,8/23/20,327643,1048
United Kingdom,8/24/20,328620,977
United Kingdom,8/25/20,329821,1201
United Kingdom,8/26/20,330967,1146
United Kingdom,8/27/20,332509,1542
United Kingdom,8/28/20,333806,1297
United Kingdom,8/29/20,334916,1110
United Kingdom,8/30/20,336668,1752
United Kingdom,8/31/20,338083,1415
United Kingdom,9/1/20,339415,1332
United Kingdom,9/2/20,340929,1514
United Kingdom,9/3/20,342708,1779
United Kingdom,9/4/20,344686,1978
United Kingdom,9/5/20,346513,1827
United Kingdom,9/6/20,349500,2987
United Kingdom,9/7/20,352453,2953
United Kingdom,9/8/20,354934,2481
United Kingdom,9/9/20,357615,2681
United Kingdom,9/10/20,360546,2931
United Kingdom,9/11/20,364090,3544
United Kingdom,9/12/20,367594,3504
United Kingdom,9/13/20,370932,3338
United Kingdom,9/14/20,373557,2625
United Kingdom,9/15/20,376672,3115
United Kingdom,9/16/20,380679,4007
United Kingdom,9/17/20,384089,3410
United Kingdom,9/18/20,388418,4329
United Kingdom,9/19/20,392847,4429
United Kingdom,9/20/20,396746,3899
United Kingdom,9/21/20,401124,4378
United Kingdom,9/22/20,406060,4936
United Kingdom,9/23/20,412247,6187
United Kingdom,9/24/20,418891,6644
United Kingdom,9/25/20,425769,6878
United Kingdom,9/26/20,431819,6050
United Kingdom,9/27/20,437519,5700
United Kingdom,9/28/20,441575,4056
United Kingdom,9/29/20,448731,7156
United Kingdom,9/30/20,455848,7117
United Kingdom,10/1/20,462777,6929
United Kingdom,10/2/20,469771,6994
United Kingdom,10/3/20,482656,12885
United Kingdom,10/4/20,505621,22965
United Kingdom,10/5/20,518224,12603
United Kingdom,10/6/20,532781,14557
United Kingdom,10/7/20,546954,14173
United Kingdom,10/8/20,564504,17550
United Kingdom,10/9/20,578392,13888
United Kingdom,10/10/20,593567,15175
United Kingdom,10/11/20,606449,12882
United Kingdom,10/12/20,620460,14011
United Kingdom,10/13/20,637710,17250
United Kingdom,10/14/20,657461,19751
United Kingdom,10/15/20,676457,18996
United Kingdom,10/16/20,692114,15657
United Kingdom,10/17/20,708300,16186
United Kingdom,10/18/20,725294,16994
United Kingdom,10/19/20,744124,18830
United Kingdom,10/20/20,765489,21365
United Kingdom,10/21/20,792196,26707
United Kingdom,10/22/20,813453,21257
United Kingdom,10/23/20,834012,20559
United Kingdom,10/24/20,857045,23033
United Kingdom,10/25/20,876842,19797
United Kingdom,10/26/20,897742,20900
United Kingdom,10/27/20,920666,22924
United Kingdom,10/28/20,945380,24714
United Kingdom,10/29/20,968458,23078
United Kingdom,10/30/20,992876,24418
United Kingdom,10/31/20,1014795,21919
United Kingdom,11/1/20,1038056,23261
United Kingdom,11/2/20,1057023,18967
United Kingdom,11/3/20,1077101,20078
United Kingdom,11/4/20,1102307,25206
United Kingdom,11/5/20,1126471,24164
United Kingdom,11/6/20,1149793,23322
United Kingdom,11/7/20,1174772,24979
United Kingdom,11/8/20,1195352,20580
United Kingdom,11/9/20,1216749,21397
United Kingdom,11/10/20,1237200,20451
United Kingdom,11/11/20,1260200,23000
United Kingdom,11/12/20,1293717,33517
United Kingdom,11/13/20,1321033,27316
United Kingdom,11/14/20,1347909,26876
United Kingdom,11/15/20,1372886,24977
United Kingdom,11/16/20,1394302,21416
United Kingdom,11/17/20,1414362,20060
United Kingdom,11/18/20,1434007,19645
United Kingdom,11/19/20,1456943,22936
United Kingdom,11/20/20,1477217,20274
United Kingdom,11/21/20,1497138,19921
United Kingdom,11/22/20,1515805,18667
United Kingdom,11/23/20,1531270,15465
United Kingdom,11/24/20,1542614,11344
United Kingdom,11/25/20,1560875,18261
United Kingdom,11/26/20,1578432,17557
United Kingdom,11/27/20,1593253,14821
United Kingdom,11/28/20,1609144,15891
United Kingdom,11/29/20,1621308,12164
United Kingdom,11/30/20,1633736,12428
United Kingdom,12/1/20,1647233,13497
United Kingdom,12/2/20,1663470,16237
United Kingdom,12/3/20,1678421,14951
United Kingdom,12/4/20,1694803,16382
United Kingdom,12/5/20,1710382,15579
United Kingdom,12/6/20,1727754,17372
United Kingdom,12/7/20,1742528,14774
United Kingdom,12/8/20,1754914,12386
United Kingdom,12/9/20,1771548,16634
United Kingdom,12/10/20,1792614,21066
United Kingdom,12/11/20,1814398,21784
United Kingdom,12/12/20,1835952,21554
United Kingdom,12/13/20,1854493,18541
United Kingdom,12/14/20,1874870,20377
United Kingdom,12/15/20,1893439,18569
United Kingdom,12/16/20,1918739,25300
United Kingdom,12/17/20,1954271,35532
United Kingdom,12/18/20,1982831,28560
United Kingdom,12/19/20,2010080,27249
United Kingdom,12/20/20,2046164,36084
United Kingdom,12/21/20,2079681,33517
United Kingdom,12/22/20,2116612,36931
United Kingdom,12/23/20,2155999,39387
United Kingdom,12/24/20,2195148,39149
United Kingdom,12/25/20,2227951,32803
United Kingdom,12/26/20,2262739,34788
United Kingdom,12/27/20,2295232,32493
United Kingdom,12/28/20,2336692,41460
United Kingdom,12/29/20,2389967,53275
United Kingdom,12/30/20,2440206,50239
United Kingdom,12/31/20,2496235,56029
United Kingdom,1/1/21,2549693,53458
United Kingdom,1/2/21,2607546,57853
United Kingdom,1/3/21,2662703,55157
United Kingdom,1/4/21,2721626,58923
United Kingdom,1/5/21,2782713,61087
United Kingdom,1/6/21,2845269,62556
United Kingdom,1/7/21,2898056,52787
United Kingdom,1/8/21,2966248,68192
United Kingdom,1/9/21,3026346,60098
United Kingdom,1/10/21,3081372,55026
United Kingdom,1/11/21,3127647,46275
United Kingdom,1/12/21,3173295,45648
United Kingdom,1/13/21,3220957,47662
United Kingdom,1/14/21,3269761,48804
United Kingdom,1/15/21,3325646,55885
United Kingdom,1/16/21,3367074,41428
United Kingdom,1/17/21,3405744,38670
United Kingdom,1/18/21,3443354,37610
United Kingdom,1/19/21,3476808,33454
United Kingdom,1/20/21,3515800,38992
United Kingdom,1/21/21,3553777,37977
United Kingdom,1/22/21,3594098,40321
United Kingdom,1/23/21,3627750,33652
United Kingdom,1/24/21,3657861,30111
United Kingdom,1/25/21,3680105,22244
United Kingdom,1/26/21,3700272,20167
United Kingdom,1/27/21,3725641,25369
United Kingdom,1/28/21,3754452,28811
United Kingdom,1/29/21,3783597,29145
United Kingdom,1/30/21,3806997,23400
United Kingdom,1/31/21,3828187,21190
United Kingdom,2/1/21,3846855,18668
United Kingdom,2/2/21,3863761,16906
United Kingdom,2/3/21,3882976,19215
United Kingdom,2/4/21,3903710,20734
United Kingdom,2/5/21,3922914,19204
United Kingdom,2/6/21,3941277,18363
United Kingdom,2/7/21,3957181,15904
United Kingdom,2/8/21,3971319,14138
United Kingdom,2/9/21,3983760,12441
United Kingdom,2/10/21,3996837,13077
United Kingdom,2/11/21,4010380,13543
United Kingdom,2/12/21,4025578,15198
United Kingdom,2/13/21,4038933,13355
United Kingdom,2/14/21,4049924,10991
United Kingdom,2/15/21,4059700,9776
United Kingdom,2/16/21,4070336,10636
United Kingdom,2/17/21,4083096,12760
United Kingdom,2/18/21,4095191,12095
United Kingdom,2/19/21,4107290,12099
United Kingdom,2/20/21,4117743,10453
United Kingdom,2/21/21,4127578,9835
United Kingdom,2/22/21,4138237,10659
United Kingdom,2/23/21,4146760,8523
United Kingdom,2/24/21,4156707,9947
United Kingdom,2/25/21,4166727,10020
United Kingdom,2/26/21,4175315,8588
United Kingdom,2/27/21,4182772,7457
United Kingdom,2/28/21,4188827,6055
United Kingdom,3/1/21,4194289,5462
United Kingdom,3/2/21,4200700,6411
United Kingdom,3/3/21,4207120,6420
United Kingdom,3/4/21,4213764,6644
United Kingdom,3/5/21,4219788,6024
United Kingdom,3/6/21,4225906,6118
United Kingdom,3/7/21,4231166,5260
United Kingdom,3/8/21,4235989,4823
United Kingdom,3/9/21,4241858,5869
United Kingdom,3/10/21,4247879,6021
United Kingdom,3/11/21,4254714,6835
United Kingdom,3/12/21,4261398,6684
United Kingdom,3/13/21,4267015,5617
United Kingdom,3/14/21,4271710,4695
United Kingdom,3/15/21,4276840,5130
United Kingdom,3/16/21,4282203,5363
United Kingdom,3/17/21,4287996,5793
United Kingdom,3/18/21,4294328,6332
United Kingdom,3/19/21,4299200,4872
United Kingdom,3/20/21,4304839,5639
United Kingdom,3/21/21,4310195,5356
United Kingdom,3/22/21,4315602,5407
United Kingdom,3/23/21,4321019,5417
United Kingdom,3/24/21,4326645,5626
United Kingdom,3/25/21,4332922,6277
United Kingdom,3/26/21,4339157,6235
United Kingdom,3/27/21,4343066,3909
United Kingdom,3/28/21,4347013,3947
United Kingdom,3/29/21,4351796,4783
United Kingdom,3/30/21,4355867,4071
United Kingdom,3/31/21,4359982,4115
United Kingdom,4/1/21,4364547,4565
United Kingdom,4/2/21,4367969,3422
United Kingdom,4/3/21,4371393,3424
United Kingdom,4/4/21,4373798,2405
United Kingdom,4/5/21,4376629,2831
United Kingdom,4/6/21,4379033,2404
United Kingdom,4/7/21,4381830,2797
United Kingdom,4/8/21,4384954,3124
United Kingdom,4/9/21,4380167,0
United Kingdom,4/10/21,4382880,2713
United Kingdom,4/11/21,4384610,1730
United Kingdom,4/12/21,4388296,3686
United Kingdom,4/13/21,4390801,2505
United Kingdom,4/14/21,4393330,2529
United Kingdom,4/15/21,4396096,2766
United Kingdom,4/16/21,4398903,2807
United Kingdom,4/17/21,4401176,2273
United Kingdom,4/18/21,4403060,1884
United Kingdom,4/19/21,4406114,3054
United Kingdom,4/20/21,4408644,2530
United Kingdom,4/21/21,4411068,2424
United Kingdom,4/22/21,4413834,2766
United Kingdom,4/23/21,4416588,2754
United Kingdom,4/24/21,4418710,2122
United Kingdom,4/25/21,4420443,1733
United Kingdom,4/26/21,4422562,2119
United Kingdom,4/27/21,4425259,2697
United Kingdom,4/28/21,4427390,2131
United Kingdom,4/29/21,4429849,2459
United Kingdom,4/30/21,4432246,2397
United Kingdom,5/1/21,4434157,1911
United Kingdom,5/2/21,4435831,1674
United Kingdom,5/3/21,4437505,1674
United Kingdom,5/4/21,4439489,1984
United Kingdom,5/5/21,4441644,2155
United Kingdom,5/6/21,4444262,2618
United Kingdom,5/7/21,4446752,2490
United Kingdom,5/8/21,4448808,2056
United Kingdom,5/9/21,4450578,1770
United Kingdom,5/10/21,4452956,2378
United Kingdom,5/11/21,4455446,2490
United Kingdom,5/12/21,4457742,2296
United Kingdom,5/13/21,4460405,2663
United Kingdom,5/14/21,4462603,2198
United Kingdom,5/15/21,4464663,2060
United Kingdom,5/16/21,4466589,1926
United Kingdom,5/17/21,4468582,1993
United Kingdom,5/18/21,4466220,0
United Kingdom,5/19/21,4468366,2146
United Kingdom,5/20/21,4471065,2699
United Kingdom,5/21/21,4473773,2708
United Kingdom,5/22/21,4476297,2524
United Kingdom,5/23/21,4478390,2093
United Kingdom,5/24/21,4480760,2370
United Kingdom,5/25/21,4483177,2417
United Kingdom,5/26/21,4486168,2991
United Kingdom,5/27/21,4489552,3384
United Kingdom,5/28/21,4493582,4030
United Kingdom,5/29/21,4496823,3241
United Kingdom,5/30/21,4499937,3114
United Kingdom,5/31/21,4503231,3294
United Kingdom,6/1/21,4506333,3102
United Kingdom,6/2/21,4510597,4264
United Kingdom,6/3/21,4515778,5181
United Kingdom,6/4/21,4521922,6144
United Kingdom,6/5/21,4527577,5655
United Kingdom,6/6/21,4532802,5225
United Kingdom,6/7/21,4538399,5597
United Kingdom,6/8/21,4544372,5973
United Kingdom,6/9/21,4551694,7322
United Kingdom,6/10/21,4558933,7239
United Kingdom,6/11/21,4566893,7960
United Kingdom,6/12/21,4574445,7552
United Kingdom,6/13/21,4581779,7334
United Kingdom,6/14/21,4589400,7621
United Kingdom,6/15/21,4596994,7594
United Kingdom,6/16/21,4605805,8811
United Kingdom,6/17/21,4616628,10823
United Kingdom,6/18/21,4626915,10287
United Kingdom,6/19/21,4636991,10076
United Kingdom,6/20/21,4646068,9077
United Kingdom,6/21/21,4656536,10468
United Kingdom,6/22/21,4668043,11507
